#Bin Center	Bin Content	Bin Error
0.500000000000000	0.000000000000000	0.000000000000000
1.500000000000000	0.000000000000000	0.000000000000000
2.500000000000000	0.000000000000000	0.000000000000000
3.500000000000000	0.000000000000000	0.000000000000000
4.500000000000000	0.000000000000000	0.000000000000000
5.500000000000000	0.000000000000000	0.000000000000000
6.500000000000000	0.000000000000000	0.000000000000000
7.500000000000000	0.000000000000000	0.000000000000000
8.500000000000000	0.000000000000000	0.000000000000000
9.500000000000000	0.000000000000000	0.000000000000000
10.500000000000000	0.000032818095702	0.000000104441245
11.500000000000000	0.000030195204936	0.000000099635658
12.500000000000000	0.000027740333613	0.000000094935126
13.500000000000000	0.000025415813979	0.000000090195458
14.500000000000000	0.000023416683028	0.000000085877093
15.500000000000000	0.000021392906133	0.000000081330448
16.500000000000000	0.000019607498144	0.000000077089606
17.500000000000000	0.000018279627284	0.000000073768834
18.500000000000000	0.000016959372919	0.000000070413003
19.500000000000000	0.000015847652532	0.000000067500704
20.500000000000000	0.000015117131182	0.000000065480863
21.500000000000000	0.000014426972752	0.000000063604041
22.500000000000000	0.000013790365924	0.000000061947493
23.500000000000000	0.000013278403690	0.000000060592779
24.500000000000000	0.000012754460531	0.000000059254982
25.500000000000000	0.000012348081347	0.000000058211787
26.500000000000000	0.000011869278232	0.000000057028074
27.500000000000000	0.000011595319380	0.000000056329841
28.500000000000000	0.000011072829234	0.000000055027312
29.500000000000000	0.000010843336250	0.000000054443399
30.500000000000000	0.000010561824651	0.000000053723318
31.500000000000000	0.000010144758579	0.000000052650765
32.500000000000000	0.000009863738460	0.000000051914180
33.500000000000000	0.000009588941956	0.000000051184321
34.500000000000000	0.000009369415080	0.000000050594561
35.500000000000000	0.000009175984871	0.000000050069584
36.500000000000000	0.000008842601905	0.000000049151362
37.500000000000000	0.000008628954414	0.000000048553955
38.500000000000000	0.000008515300506	0.000000048233137
39.500000000000000	0.000008269687853	0.000000047532437
40.500000000000000	0.000008030905363	0.000000046841174
41.500000000000000	0.000007858238849	0.000000046334890
42.500000000000000	0.000007677649346	0.000000045799386
43.500000000000000	0.000007556072449	0.000000045435319
44.500000000000000	0.000007344883816	0.000000044795871
45.500000000000000	0.000007220028441	0.000000044413498
46.500000000000000	0.000007023592961	0.000000043805152
47.500000000000000	0.000006843003457	0.000000043238329
48.500000000000000	0.000006691100638	0.000000042755728
49.500000000000000	0.000006518434124	0.000000042200458
50.500000000000000	0.000006429095595	0.000000041910270
51.500000000000000	0.000006223644299	0.000000041235181
52.500000000000000	0.000006177472399	0.000000041081939
53.500000000000000	0.000006009996808	0.000000040521232
54.500000000000000	0.000005917379801	0.000000040207794
55.500000000000000	0.000005746079320	0.000000039621538
56.500000000000000	0.000005698814593	0.000000039458247
57.500000000000000	0.000005603738728	0.000000039127713
58.500000000000000	0.000005454841180	0.000000038604380
59.500000000000000	0.000005379162977	0.000000038335654
60.500000000000000	0.000005197207441	0.000000037681705
61.500000000000000	0.000005149123095	0.000000037506985
62.500000000000000	0.000005088471250	0.000000037285432
63.500000000000000	0.000004906242508	0.000000036611711
64.500000000000000	0.000004877829031	0.000000036505543
65.500000000000000	0.000004746143493	0.000000036009406
66.500000000000000	0.000004668279637	0.000000035712804
67.500000000000000	0.000004630577139	0.000000035568298
68.500000000000000	0.000004524846220	0.000000035159884
69.500000000000000	0.000004464467581	0.000000034924513
70.500000000000000	0.000004402176497	0.000000034680013
71.500000000000000	0.000004295079545	0.000000034255564
72.500000000000000	0.000004241531069	0.000000034041356
73.500000000000000	0.000004165852865	0.000000033736303
74.500000000000000	0.000004204921396	0.000000033894128
75.500000000000000	0.000004046188414	0.000000033248233
76.500000000000000	0.000003986902601	0.000000033003754
77.500000000000000	0.000003961767602	0.000000032899555
78.500000000000000	0.000003818060978	0.000000032297355
79.500000000000000	0.000003734459786	0.000000031941802
80.500000000000000	0.000003704407070	0.000000031813018
81.500000000000000	0.000003631460932	0.000000031498234
